allergic_ID,Adverse-Event,Arm-affected,Arm-at-risk,Category,Trial-Id,URL,Condition,Intervention,Serious-Other,Arm.,Arm_Title,classes_ID,Drug,Class
897,Hypersensitivity,20,521,Immune_system_disorders,NCT00988208,https://clinicaltrials.gov/show/NCT00988208,Prostate_Cancer,Lenalidomide|Docetaxel|Prednisone|Placebo|,other_events,arm0,Docetaxel/Prednisone/Placebo-(DP),8,docetaxel,taxane
1688,Drug_Hypersensitivity,1,525,Immune_system_disorders,NCT00988208,https://clinicaltrials.gov/show/NCT00988208,Prostate_Cancer,Lenalidomide|Docetaxel|Prednisone|Placebo|,serious_events,arm1,Lenalidomide/Docetaxel/Prednisone-(DPL),25,lenalidomide,immunomodulatory-agent-or-antiangiogenic-agent
895,Hypersensitivity,3,525,Immune_system_disorders,NCT00988208,https://clinicaltrials.gov/show/NCT00988208,Prostate_Cancer,Lenalidomide|Docetaxel|Prednisone|Placebo|,serious_events,arm1,Lenalidomide/Docetaxel/Prednisone-(DPL),25,lenalidomide,immunomodulatory-agent-or-antiangiogenic-agent
898,Hypersensitivity,48,525,Immune_system_disorders,NCT00988208,https://clinicaltrials.gov/show/NCT00988208,Prostate_Cancer,Lenalidomide|Docetaxel|Prednisone|Placebo|,other_events,arm1,Lenalidomide/Docetaxel/Prednisone-(DPL),25,lenalidomide,immunomodulatory-agent-or-antiangiogenic-agent
1688,Drug_Hypersensitivity,1,525,Immune_system_disorders,NCT00988208,https://clinicaltrials.gov/show/NCT00988208,Prostate_Cancer,Lenalidomide|Docetaxel|Prednisone|Placebo|,serious_events,arm1,Lenalidomide/Docetaxel/Prednisone-(DPL),85,prednisone,steroid
895,Hypersensitivity,3,525,Immune_system_disorders,NCT00988208,https://clinicaltrials.gov/show/NCT00988208,Prostate_Cancer,Lenalidomide|Docetaxel|Prednisone|Placebo|,serious_events,arm1,Lenalidomide/Docetaxel/Prednisone-(DPL),85,prednisone,steroid
898,Hypersensitivity,48,525,Immune_system_disorders,NCT00988208,https://clinicaltrials.gov/show/NCT00988208,Prostate_Cancer,Lenalidomide|Docetaxel|Prednisone|Placebo|,other_events,arm1,Lenalidomide/Docetaxel/Prednisone-(DPL),85,prednisone,steroid
1688,Drug_Hypersensitivity,1,525,Immune_system_disorders,NCT00988208,https://clinicaltrials.gov/show/NCT00988208,Prostate_Cancer,Lenalidomide|Docetaxel|Prednisone|Placebo|,serious_events,arm1,Lenalidomide/Docetaxel/Prednisone-(DPL),8,docetaxel,taxane
895,Hypersensitivity,3,525,Immune_system_disorders,NCT00988208,https://clinicaltrials.gov/show/NCT00988208,Prostate_Cancer,Lenalidomide|Docetaxel|Prednisone|Placebo|,serious_events,arm1,Lenalidomide/Docetaxel/Prednisone-(DPL),8,docetaxel,taxane
898,Hypersensitivity,48,525,Immune_system_disorders,NCT00988208,https://clinicaltrials.gov/show/NCT00988208,Prostate_Cancer,Lenalidomide|Docetaxel|Prednisone|Placebo|,other_events,arm1,Lenalidomide/Docetaxel/Prednisone-(DPL),8,docetaxel,taxane
2180,Dermatitis_allergic,1,6,Skin_and_subcutaneous_tissue_disorders,NCT00998296,https://clinicaltrials.gov/show/NCT00998296,Neoplasms,BIBW_2992|BIBF_1120|,other_events,arm0,Nintedanib-150-mg-+Afatinib-30-mg---Continuously,,,
1694,Drug_hypersensitivity,1,6,Immune_system_disorders,NCT01001221,https://clinicaltrials.gov/show/NCT01001221,Neoplasms_Malignant,cabazitaxel|gemcitabine|,other_events,arm3,Gemcitabine-+-Cabazitaxel-Dose-Level-0,6,gemcitabine,antimetabolites
905,Hypersensitivity,2,503,Immune_system_disorders,NCT01001377,https://clinicaltrials.gov/show/NCT01001377,Metastatic_Colorectal_Cancer,Cetuximab|Panitumumab|,serious_events,arm0,Cetuximab,5,cetuximab,Epidermal-growth-factor-receptor-inhibitor
904,Hypersensitivity,1,496,Immune_system_disorders,NCT01001377,https://clinicaltrials.gov/show/NCT01001377,Metastatic_Colorectal_Cancer,Cetuximab|Panitumumab|,serious_events,arm1,Panitumumab,30,panitumumab,monoclonal-antibody-and-signal-transduction-inhibitor
907,Hypersensitivity,1,4,Immune_system_disorders,NCT01004003,https://clinicaltrials.gov/show/NCT01004003,Carcinoma_Hepatocellular,Sorafenib|BIBF_1120|,other_events,arm2,Phase-I-Group-1-200mg-Nintedanib-Bid,,,
906,Hypersensitivity,1,20,Immune_system_disorders,NCT01004159,https://clinicaltrials.gov/show/NCT01004159,Colorectal_Cancer,cetuximab_with_irinotecan,serious_events,arm0,Cetuximab-With-Irinotecan,5,cetuximab,Epidermal-growth-factor-receptor-inhibitor
906,Hypersensitivity,1,20,Immune_system_disorders,NCT01004159,https://clinicaltrials.gov/show/NCT01004159,Colorectal_Cancer,cetuximab_with_irinotecan,serious_events,arm0,Cetuximab-With-Irinotecan,46,irinotecan,plant-alkaloid-and-topoisomerase-1-inhibitor
908,Hypersensitivity,1,282,Immune_system_disorders,NCT01006980,https://clinicaltrials.gov/show/NCT01006980,Malignant_Melanoma,RO5185426|dacarbazine|,serious_events,arm1,Dacarbazine,,,
2182,Dermatitis_allergic,1,66,Skin_and_subcutaneous_tissue_disorders,NCT01012258,https://clinicaltrials.gov/show/NCT01012258,Squamous_Cell_Carcinoma_of_the_Head_and_Neck,Cetuximab_+_concomitant_boost_radiotherapy,other_events,arm0,Cetuximab:-Treatment-Emergent-Phase,5,cetuximab,Epidermal-growth-factor-receptor-inhibitor
1696,Drug_hypersensitivity,1,66,Immune_system_disorders,NCT01012258,https://clinicaltrials.gov/show/NCT01012258,Squamous_Cell_Carcinoma_of_the_Head_and_Neck,Cetuximab_+_concomitant_boost_radiotherapy,other_events,arm0,Cetuximab:-Treatment-Emergent-Phase,5,cetuximab,Epidermal-growth-factor-receptor-inhibitor
1697,Drug_hypersensitivity,2,66,Immune_system_disorders,NCT01012258,https://clinicaltrials.gov/show/NCT01012258,Squamous_Cell_Carcinoma_of_the_Head_and_Neck,Cetuximab_+_concomitant_boost_radiotherapy,serious_events,arm0,Cetuximab:-Treatment-Emergent-Phase,5,cetuximab,Epidermal-growth-factor-receptor-inhibitor
910,Hypersensitivity,1,222,Immune_system_disorders,NCT01014208,https://clinicaltrials.gov/show/NCT01014208,Lymphoma_Large-Cell_Diffuse,OFATUMUMAB_+_DHAP|RITUXIMAB_+_DHAP|,serious_events,arm1,Ofatumumab-+-Chemotherapy,42,ofatumumab,monoclonal-antibody
1698,Drug_hypersensitivity,58,902,Immune_system_disorders,NCT01015118,https://clinicaltrials.gov/show/NCT01015118,Ovarian_Neoplasms|Peritoneal_Neoplasms|,Placebo|Paclitaxel|BIBF_1120|Carboplatin|Paclitaxel|Carboplatin|,other_events,arm0,Nintedanib,,,
1699,Drug_hypersensitivity,9,902,Immune_system_disorders,NCT01015118,https://clinicaltrials.gov/show/NCT01015118,Ovarian_Neoplasms|Peritoneal_Neoplasms|,Placebo|Paclitaxel|BIBF_1120|Carboplatin|Paclitaxel|Carboplatin|,serious_events,arm0,Nintedanib,,,
911,Hypersensitivity,53,902,Immune_system_disorders,NCT01015118,https://clinicaltrials.gov/show/NCT01015118,Ovarian_Neoplasms|Peritoneal_Neoplasms|,Placebo|Paclitaxel|BIBF_1120|Carboplatin|Paclitaxel|Carboplatin|,other_events,arm0,Nintedanib,,,
912,Hypersensitivity,1,902,Immune_system_disorders,NCT01015118,https://clinicaltrials.gov/show/NCT01015118,Ovarian_Neoplasms|Peritoneal_Neoplasms|,Placebo|Paclitaxel|BIBF_1120|Carboplatin|Paclitaxel|Carboplatin|,serious_events,arm0,Nintedanib,,,
1700,Drug_hypersensitivity,3,450,Immune_system_disorders,NCT01015118,https://clinicaltrials.gov/show/NCT01015118,Ovarian_Neoplasms|Peritoneal_Neoplasms|,Placebo|Paclitaxel|BIBF_1120|Carboplatin|Paclitaxel|Carboplatin|,serious_events,arm1,Placebo,,,
1701,Drug_hypersensitivity,21,450,Immune_system_disorders,NCT01015118,https://clinicaltrials.gov/show/NCT01015118,Ovarian_Neoplasms|Peritoneal_Neoplasms|,Placebo|Paclitaxel|BIBF_1120|Carboplatin|Paclitaxel|Carboplatin|,other_events,arm1,Placebo,,,
913,Hypersensitivity,1,450,Immune_system_disorders,NCT01015118,https://clinicaltrials.gov/show/NCT01015118,Ovarian_Neoplasms|Peritoneal_Neoplasms|,Placebo|Paclitaxel|BIBF_1120|Carboplatin|Paclitaxel|Carboplatin|,serious_events,arm1,Placebo,,,
914,Hypersensitivity,30,450,Immune_system_disorders,NCT01015118,https://clinicaltrials.gov/show/NCT01015118,Ovarian_Neoplasms|Peritoneal_Neoplasms|,Placebo|Paclitaxel|BIBF_1120|Carboplatin|Paclitaxel|Carboplatin|,other_events,arm1,Placebo,,,
1704,Drug_hypersensitivity,1,18,Immune_system_disorders,NCT01020006,https://clinicaltrials.gov/show/NCT01020006,Pancreatic_Cancer|Ductal_Adrenocarcinoma|Exocrine_Pancreatic_Cancer|,PCI-27483|Gemcitabine|,other_events,arm1,(PCI-27483-+-Gemcitabine)/Part-B,6,gemcitabine,antimetabolites
2185,Dermatitis_allergic,1,377,Skin_and_subcutaneous_tissue_disorders,NCT01023308,https://clinicaltrials.gov/show/NCT01023308,Multiple_Myeloma,Panobinostat|Bortezomib|,serious_events,arm1,PBO+BTZ+Dex,,,
923,Hypersensitivity,1,29,Immune_system_disorders,NCT01032291,https://clinicaltrials.gov/show/NCT01032291,Colorectal_Cancer,cetuximab|lenalidomide|,serious_events,arm1,Lenalidomide-+-Cetuximab-(Safety-Lead-in-and-Proof-of-Concept),5,cetuximab,Epidermal-growth-factor-receptor-inhibitor
923,Hypersensitivity,1,29,Immune_system_disorders,NCT01032291,https://clinicaltrials.gov/show/NCT01032291,Colorectal_Cancer,cetuximab|lenalidomide|,serious_events,arm1,Lenalidomide-+-Cetuximab-(Safety-Lead-in-and-Proof-of-Concept),25,lenalidomide,immunomodulatory-agent-or-antiangiogenic-agent
1709,DRUG_HYPERSENSITIVITY,2,54,Immune_system_disorders,NCT01040832,https://clinicaltrials.gov/show/NCT01040832,Squamous_Cell_Carcinoma_of_the_Head_and_Neck_Cancer,Cetuximab|EMD_1201081|,serious_events,arm0,Cetuximab-Plus-EMD-1201081,5,cetuximab,Epidermal-growth-factor-receptor-inhibitor
925,Hypersensitivity,1,6,Immune_system_disorders,NCT01049945,https://clinicaltrials.gov/show/NCT01049945,Refractory_Multiple_Myeloma,bendamustine_hydrochloride|lenalidomide|dexamethasone|,other_events,arm3,Phase-I-Dose-Level-4,,,
926,Hypersensitivity,4,49,Immune_system_disorders,NCT01049945,https://clinicaltrials.gov/show/NCT01049945,Refractory_Multiple_Myeloma,bendamustine_hydrochloride|lenalidomide|dexamethasone|,other_events,arm5,Phase-II-Dose-Level-4,,,
1711,Drug_hypersensitivity,1,177,Immune_system_disorders,NCT01056510,https://clinicaltrials.gov/show/NCT01056510,Lymphocytic_Leukemia_Chronic,bendamustine|chlorambucil|rituximab_[MabThera/Rituxan]|,serious_events,arm0,Rituximab-+-Bendamustine,36,bendamustine,alkylating-agent
1711,Drug_hypersensitivity,1,177,Immune_system_disorders,NCT01056510,https://clinicaltrials.gov/show/NCT01056510,Lymphocytic_Leukemia_Chronic,bendamustine|chlorambucil|rituximab_[MabThera/Rituxan]|,serious_events,arm0,Rituximab-+-Bendamustine,16,rituximab,monoclonal-antibody
2191,Dermatitis_allergic,1,95,Skin_and_subcutaneous_tissue_disorders,NCT01063907,https://clinicaltrials.gov/show/NCT01063907,Multiple_Myeloma,KW-2478|Bortezomib|,other_events,arm0,Phase-1-and-2:-KW-2478-and-Bortezomib,70,bortezomib,proteasome-inhibitor
2192,Dermatitis_allergic,1,3,Skin_and_subcutaneous_tissue_disorders,NCT01063907,https://clinicaltrials.gov/show/NCT01063907,Multiple_Myeloma,KW-2478|Bortezomib|,other_events,arm3,Phase-1-Cohort-3:-KW-2478-175-mg/m^2-and-Bortezomib-1.0-mg/m^2,70,bortezomib,proteasome-inhibitor
930,Hypersensitivity,1,20,Immune_system_disorders,NCT01069627,https://clinicaltrials.gov/show/NCT01069627,Malignant_Melanoma,bevacizumab_[Avastin]|fotemustine|,other_events,arm0,Bevacizumab-+-Fotemustine,4,bevacizumab,monoclonal-antibody
930,Hypersensitivity,1,20,Immune_system_disorders,NCT01069627,https://clinicaltrials.gov/show/NCT01069627,Malignant_Melanoma,bevacizumab_[Avastin]|fotemustine|,other_events,arm0,Bevacizumab-+-Fotemustine,22,bevacizumab,monoclonal-antibody
1713,DRUG_HYPERSENSITIVITY,1,45,Immune_system_disorders,NCT01071083,https://clinicaltrials.gov/show/NCT01071083,Relapsing_Remitting_Multiple_Sclerosis,natalizumab|interferon_beta_1-a|methylprednisolone|IV_placebo|glatiramer_acetate|,other_events,arm1,Natalizumab,,,
1714,DRUG_HYPERSENSITIVITY,1,17,Immune_system_disorders,NCT01071083,https://clinicaltrials.gov/show/NCT01071083,Relapsing_Remitting_Multiple_Sclerosis,natalizumab|interferon_beta_1-a|methylprednisolone|IV_placebo|glatiramer_acetate|,other_events,arm2,Interferon-?_-1a,,,
1716,Drug_hypersensitivity,1,54,Immune_system_disorders,NCT01072175,https://clinicaltrials.gov/show/NCT01072175,Cancer,GSK2118436|GSK1120212|,serious_events,arm7,Part-C:-Dabrafenib-150-mg-+-Trametinib-1-mg,,,
1715,Drug_hypersensitivity,8,53,Immune_system_disorders,NCT01073163,https://clinicaltrials.gov/show/NCT01073163,Non-Hodgkin's_Lymphoma|Mantle_Cell_Lymphoma|,Bendamustine|Rituximab|,other_events,arm0,Bendamustine-With-Rituximab,36,bendamustine,alkylating-agent
1715,Drug_hypersensitivity,8,53,Immune_system_disorders,NCT01073163,https://clinicaltrials.gov/show/NCT01073163,Non-Hodgkin's_Lymphoma|Mantle_Cell_Lymphoma|,Bendamustine|Rituximab|,other_events,arm0,Bendamustine-With-Rituximab,16,rituximab,monoclonal-antibody
2196,Dermatitis_allergic,1,25,Skin_and_subcutaneous_tissue_disorders,NCT01077739,https://clinicaltrials.gov/show/NCT01077739,Colorectal_Cancer,fluorouracil_(5FU)|leucovorin|bevacizumab_[Avastin]|capecitabine_[Xeloda]|oxaliplatin|,other_events,arm0,Bevacizumab-+-Oxaliplatin-+-Capecitabine,7,oxaliplatin,alkalating-agent
1719,Drug_hypersensitivity,2,25,Immune_system_disorders,NCT01077739,https://clinicaltrials.gov/show/NCT01077739,Colorectal_Cancer,fluorouracil_(5FU)|leucovorin|bevacizumab_[Avastin]|capecitabine_[Xeloda]|oxaliplatin|,other_events,arm0,Bevacizumab-+-Oxaliplatin-+-Capecitabine,7,oxaliplatin,alkalating-agent
2196,Dermatitis_allergic,1,25,Skin_and_subcutaneous_tissue_disorders,NCT01077739,https://clinicaltrials.gov/show/NCT01077739,Colorectal_Cancer,fluorouracil_(5FU)|leucovorin|bevacizumab_[Avastin]|capecitabine_[Xeloda]|oxaliplatin|,other_events,arm0,Bevacizumab-+-Oxaliplatin-+-Capecitabine,17,capecitabine,antimetabolite
1719,Drug_hypersensitivity,2,25,Immune_system_disorders,NCT01077739,https://clinicaltrials.gov/show/NCT01077739,Colorectal_Cancer,fluorouracil_(5FU)|leucovorin|bevacizumab_[Avastin]|capecitabine_[Xeloda]|oxaliplatin|,other_events,arm0,Bevacizumab-+-Oxaliplatin-+-Capecitabine,17,capecitabine,antimetabolite
2196,Dermatitis_allergic,1,25,Skin_and_subcutaneous_tissue_disorders,NCT01077739,https://clinicaltrials.gov/show/NCT01077739,Colorectal_Cancer,fluorouracil_(5FU)|leucovorin|bevacizumab_[Avastin]|capecitabine_[Xeloda]|oxaliplatin|,other_events,arm0,Bevacizumab-+-Oxaliplatin-+-Capecitabine,29,capecitabine,antimetabolite
1719,Drug_hypersensitivity,2,25,Immune_system_disorders,NCT01077739,https://clinicaltrials.gov/show/NCT01077739,Colorectal_Cancer,fluorouracil_(5FU)|leucovorin|bevacizumab_[Avastin]|capecitabine_[Xeloda]|oxaliplatin|,other_events,arm0,Bevacizumab-+-Oxaliplatin-+-Capecitabine,29,capecitabine,antimetabolite
2196,Dermatitis_allergic,1,25,Skin_and_subcutaneous_tissue_disorders,NCT01077739,https://clinicaltrials.gov/show/NCT01077739,Colorectal_Cancer,fluorouracil_(5FU)|leucovorin|bevacizumab_[Avastin]|capecitabine_[Xeloda]|oxaliplatin|,other_events,arm0,Bevacizumab-+-Oxaliplatin-+-Capecitabine,4,bevacizumab,monoclonal-antibody
1719,Drug_hypersensitivity,2,25,Immune_system_disorders,NCT01077739,https://clinicaltrials.gov/show/NCT01077739,Colorectal_Cancer,fluorouracil_(5FU)|leucovorin|bevacizumab_[Avastin]|capecitabine_[Xeloda]|oxaliplatin|,other_events,arm0,Bevacizumab-+-Oxaliplatin-+-Capecitabine,4,bevacizumab,monoclonal-antibody
2196,Dermatitis_allergic,1,25,Skin_and_subcutaneous_tissue_disorders,NCT01077739,https://clinicaltrials.gov/show/NCT01077739,Colorectal_Cancer,fluorouracil_(5FU)|leucovorin|bevacizumab_[Avastin]|capecitabine_[Xeloda]|oxaliplatin|,other_events,arm0,Bevacizumab-+-Oxaliplatin-+-Capecitabine,22,bevacizumab,monoclonal-antibody
1719,Drug_hypersensitivity,2,25,Immune_system_disorders,NCT01077739,https://clinicaltrials.gov/show/NCT01077739,Colorectal_Cancer,fluorouracil_(5FU)|leucovorin|bevacizumab_[Avastin]|capecitabine_[Xeloda]|oxaliplatin|,other_events,arm0,Bevacizumab-+-Oxaliplatin-+-Capecitabine,22,bevacizumab,monoclonal-antibody
1720,Drug_hypersensitivity,5,50,Immune_system_disorders,NCT01077739,https://clinicaltrials.gov/show/NCT01077739,Colorectal_Cancer,fluorouracil_(5FU)|leucovorin|bevacizumab_[Avastin]|capecitabine_[Xeloda]|oxaliplatin|,other_events,arm1,Bevacizumab-+-FOLFOX,4,bevacizumab,monoclonal-antibody
935,Hypersensitivity,1,50,Immune_system_disorders,NCT01077739,https://clinicaltrials.gov/show/NCT01077739,Colorectal_Cancer,fluorouracil_(5FU)|leucovorin|bevacizumab_[Avastin]|capecitabine_[Xeloda]|oxaliplatin|,other_events,arm1,Bevacizumab-+-FOLFOX,4,bevacizumab,monoclonal-antibody
1720,Drug_hypersensitivity,5,50,Immune_system_disorders,NCT01077739,https://clinicaltrials.gov/show/NCT01077739,Colorectal_Cancer,fluorouracil_(5FU)|leucovorin|bevacizumab_[Avastin]|capecitabine_[Xeloda]|oxaliplatin|,other_events,arm1,Bevacizumab-+-FOLFOX,22,bevacizumab,monoclonal-antibody
935,Hypersensitivity,1,50,Immune_system_disorders,NCT01077739,https://clinicaltrials.gov/show/NCT01077739,Colorectal_Cancer,fluorouracil_(5FU)|leucovorin|bevacizumab_[Avastin]|capecitabine_[Xeloda]|oxaliplatin|,other_events,arm1,Bevacizumab-+-FOLFOX,22,bevacizumab,monoclonal-antibody
937,Hypersensitivity,4,197,Immune_system_disorders,NCT01078675,https://clinicaltrials.gov/show/NCT01078675,Familial_Hypercholesterolaemia,rosuvastatin_calcium|rosuvastatin_calcium|rosuvastatin_calcium|,other_events,arm0,Rosuvastatin,,,
1721,Drug_hypersensitivity,1,392,Immune_system_disorders,NCT01080391,https://clinicaltrials.gov/show/NCT01080391,Relapsed_Multiple_Myeloma,Dexamethasone|Lenalidomide|Carfilzomib|,serious_events,arm1,Carfilzomib-Lenalidomide-and-Dexamethasone-(CRd),25,lenalidomide,immunomodulatory-agent-or-antiangiogenic-agent
1721,Drug_hypersensitivity,1,392,Immune_system_disorders,NCT01080391,https://clinicaltrials.gov/show/NCT01080391,Relapsed_Multiple_Myeloma,Dexamethasone|Lenalidomide|Carfilzomib|,serious_events,arm1,Carfilzomib-Lenalidomide-and-Dexamethasone-(CRd),79,dexamethasone,steroid
1722,Drug_hypersensitivity,1,33,Immune_system_disorders,NCT01081041,https://clinicaltrials.gov/show/NCT01081041,Head_and_Neck_Cancer,Cetuximab|Cisplatin|Carboplatin|5-Fluorouracil|,serious_events,arm0,Part-1:-Safety-Lead-In-(Cetuximab-Cis-or-Carbo-5-FU),5,cetuximab,Epidermal-growth-factor-receptor-inhibitor
939,Hypersensitivity,1,33,Immune_system_disorders,NCT01081041,https://clinicaltrials.gov/show/NCT01081041,Head_and_Neck_Cancer,Cetuximab|Cisplatin|Carboplatin|5-Fluorouracil|,serious_events,arm0,Part-1:-Safety-Lead-In-(Cetuximab-Cis-or-Carbo-5-FU),5,cetuximab,Epidermal-growth-factor-receptor-inhibitor
1723,Drug_Hypersensitivity,15,81,Immune_system_disorders,NCT01081951,https://clinicaltrials.gov/show/NCT01081951,Ovarian_Cancer,olaparib|paclitaxel|carboplatin|paclitaxel|Drug:_carboplatin|,other_events,arm0,Olaparib/Carboplatin-AUC4/Paclitaxel,3,carboplatin,alkalating-agent
1724,Drug_Hypersensitivity,2,81,Immune_system_disorders,NCT01081951,https://clinicaltrials.gov/show/NCT01081951,Ovarian_Cancer,olaparib|paclitaxel|carboplatin|paclitaxel|Drug:_carboplatin|,serious_events,arm0,Olaparib/Carboplatin-AUC4/Paclitaxel,3,carboplatin,alkalating-agent
1723,Drug_Hypersensitivity,15,81,Immune_system_disorders,NCT01081951,https://clinicaltrials.gov/show/NCT01081951,Ovarian_Cancer,olaparib|paclitaxel|carboplatin|paclitaxel|Drug:_carboplatin|,other_events,arm0,Olaparib/Carboplatin-AUC4/Paclitaxel,2,paclitaxel,taxane
1724,Drug_Hypersensitivity,2,81,Immune_system_disorders,NCT01081951,https://clinicaltrials.gov/show/NCT01081951,Ovarian_Cancer,olaparib|paclitaxel|carboplatin|paclitaxel|Drug:_carboplatin|,serious_events,arm0,Olaparib/Carboplatin-AUC4/Paclitaxel,2,paclitaxel,taxane
1725,Drug_Hypersensitivity,13,75,Immune_system_disorders,NCT01081951,https://clinicaltrials.gov/show/NCT01081951,Ovarian_Cancer,olaparib|paclitaxel|carboplatin|paclitaxel|Drug:_carboplatin|,other_events,arm1,Carboplatin-AUC6/Paclitaxel,3,carboplatin,alkalating-agent
1726,Drug_Hypersensitivity,2,75,Immune_system_disorders,NCT01081951,https://clinicaltrials.gov/show/NCT01081951,Ovarian_Cancer,olaparib|paclitaxel|carboplatin|paclitaxel|Drug:_carboplatin|,serious_events,arm1,Carboplatin-AUC6/Paclitaxel,3,carboplatin,alkalating-agent
1725,Drug_Hypersensitivity,13,75,Immune_system_disorders,NCT01081951,https://clinicaltrials.gov/show/NCT01081951,Ovarian_Cancer,olaparib|paclitaxel|carboplatin|paclitaxel|Drug:_carboplatin|,other_events,arm1,Carboplatin-AUC6/Paclitaxel,2,paclitaxel,taxane
1726,Drug_Hypersensitivity,2,75,Immune_system_disorders,NCT01081951,https://clinicaltrials.gov/show/NCT01081951,Ovarian_Cancer,olaparib|paclitaxel|carboplatin|paclitaxel|Drug:_carboplatin|,serious_events,arm1,Carboplatin-AUC6/Paclitaxel,2,paclitaxel,taxane
2714,Allergic_Reaction,1,80,General_disorders,NCT01082939,https://clinicaltrials.gov/show/NCT01082939,Chronic_Lymphocytic_Leukemia,Fludarabine|Cyclophosphamide|Alemtuzumab|Rituximab|,serious_events,arm0,CFAR,,,
2362,Anaphylaxis,1,89,Immune_system_disorders,NCT01084083,https://clinicaltrials.gov/show/NCT01084083,Head_and_Neck_Cancer|Precancerous_Condition|,cetuximab|intensity-modulated_radiation_therapy_(IMRT)|Paclitaxel|Cisplatin|,serious_events,arm0,All-Treated-Patients,,,
2201,Dermatitis_allergic,1,118,Skin_and_subcutaneous_tissue_disorders,NCT01084148,https://clinicaltrials.gov/show/NCT01084148,Uremic_Xerosis,V0034CR01B|V0034CR01B_vehicle|,other_events,arm0,V0034CR01B,,,
1733,Drug_hypersensitivity,3,126,Immune_system_disorders,NCT01090011,https://clinicaltrials.gov/show/NCT01090011,Carcinoma_Non-Small-Cell_Lung,Cetuximab|Cetuximab|BIBW_2992|BIBW_2992|,serious_events,arm1,Combination-Arm---Afa40+Ctx500,,,
1734,Drug_hypersensitivity,9,126,Immune_system_disorders,NCT01090011,https://clinicaltrials.gov/show/NCT01090011,Carcinoma_Non-Small-Cell_Lung,Cetuximab|Cetuximab|BIBW_2992|BIBW_2992|,other_events,arm1,Combination-Arm---Afa40+Ctx500,,,
1732,Drug_hypersensitivity,1,36,Immune_system_disorders,NCT01090011,https://clinicaltrials.gov/show/NCT01090011,Carcinoma_Non-Small-Cell_Lung,Cetuximab|Cetuximab|BIBW_2992|BIBW_2992|,other_events,arm3,Sequential-Arm---Combination-Therapy-(Afa40+Ctx500),,,
2715,Allergic_reaction,1,29,Immune_system_disorders,NCT01091259,https://clinicaltrials.gov/show/NCT01091259,Ovarian_Cancer|Fallopian_Tube_Cancer|Primary_Peritoneal_Carcinoma|,Irinotecan|Bevacizumab|,other_events,arm0,Irinotecan-With-Bevacizumab,4,bevacizumab,monoclonal-antibody
2715,Allergic_reaction,1,29,Immune_system_disorders,NCT01091259,https://clinicaltrials.gov/show/NCT01091259,Ovarian_Cancer|Fallopian_Tube_Cancer|Primary_Peritoneal_Carcinoma|,Irinotecan|Bevacizumab|,other_events,arm0,Irinotecan-With-Bevacizumab,22,bevacizumab,monoclonal-antibody
2715,Allergic_reaction,1,29,Immune_system_disorders,NCT01091259,https://clinicaltrials.gov/show/NCT01091259,Ovarian_Cancer|Fallopian_Tube_Cancer|Primary_Peritoneal_Carcinoma|,Irinotecan|Bevacizumab|,other_events,arm0,Irinotecan-With-Bevacizumab,46,irinotecan,plant-alkaloid-and-topoisomerase-1-inhibitor
2716,Allergic_reaction,1,34,Immune_system_disorders,NCT01093222,https://clinicaltrials.gov/show/NCT01093222,Extrahepatic_Bile_Duct_Adenocarcinoma|Gallbladder_Adenocarcinoma|Gallbladder_Adenocarcinoma_With_Squamous_Metaplasia|Hilar_Cholangiocarcinoma|Recurrent_Extrahepatic_Bile_Duct_Carcinoma|Recurrent_Gallbladder_Carcinoma|Undifferentiated_Gallbladder_Carcinoma,Erlotinib_Hydrochloride|Sorafenib_Tosylate|,serious_events,arm0,Sorafenib-and-Erlotinib,31,erlotinib,epidermal-growth-factor-receptor-(EGFR)-inhibitor---protein-tyrosine-kinase-inhibitor
2716,Allergic_reaction,1,34,Immune_system_disorders,NCT01093222,https://clinicaltrials.gov/show/NCT01093222,Extrahepatic_Bile_Duct_Adenocarcinoma|Gallbladder_Adenocarcinoma|Gallbladder_Adenocarcinoma_With_Squamous_Metaplasia|Hilar_Cholangiocarcinoma|Recurrent_Extrahepatic_Bile_Duct_Carcinoma|Recurrent_Gallbladder_Carcinoma|Undifferentiated_Gallbladder_Carcinoma,Erlotinib_Hydrochloride|Sorafenib_Tosylate|,serious_events,arm0,Sorafenib-and-Erlotinib,90,sorafenib,Tyrosine-Kinase-inhibitor
2717,Allergic_reaction,1,17,General_disorders,NCT01100242,https://clinicaltrials.gov/show/NCT01100242,Metastatic_Renal_Cell_Carcinoma,Velcade_and_Sorafenib,other_events,arm0,VELCADE-and-Sorafenib,90,sorafenib,Tyrosine-Kinase-inhibitor
2718,Allergic_reaction,3,19,Immune_system_disorders,NCT01100931,https://clinicaltrials.gov/show/NCT01100931,NSCLC|Solid_Tumors|,YM155|Carboplatin|Paclitaxel|,other_events,arm1,Phase-II,,,
2719,Allergic_reaction,2,500,Immune_system_disorders,NCT01103323,https://clinicaltrials.gov/show/NCT01103323,Metastatic_Colorectal_Cancer,Regorafenib_(Stivarga_BAY73-4506)|Placebo|Best_Supportive_Care_(BSC)|,serious_events,arm0,Regorafenib-(BAY73-4506)+BSC,,,
