Therapy or Surgery,Inclusion Criteria: elective surgery requiring endotracheal intubation
Therapy or Surgery,Inclusion Criteria: Multilevel surgery
Therapy or Surgery,Inclusion Criteria: Patients for elective surgery  requiring general endotracheal anesthesia
Therapy or Surgery,Inclusion Criteria: Patients scheduled for non emergent surgery under either general or regional anesthesia deemed to have moderate to high physiologic stress
Therapy or Surgery,Inclusion Criteria: Patients undergoing noncardiac surgery who fulfill the following criteria:
Therapy or Surgery,INCLUSION CRITERIA: The study population will be drawn from patients undergoing CABG or CABG plus valve surgery using a bypass pump
Therapy or Surgery,indication for bypass surgery
Therapy or Surgery,Intraocular surgery in the study eye within 60 days prior enrollement
Therapy or Surgery,Major elective surgery planned in study period
Therapy or Surgery,Major surgery < 28 days prior to registration.
Therapy or Surgery,Major surgery within 4 weeks prior to Day 1.
Therapy or Surgery,Major surgery within 8 weeks prior to the Baseline Visit
Therapy or Surgery,Major surgical procedure or trauma within 2 months
Therapy or Surgery,Not scheduled for joint replacement surgery during the study period
Therapy or Surgery,Ongoing or chronic dialysis (either hemodialysis or continuous ambulatory peritoneal dialysis)
Therapy or Surgery,OR any 3 of 9 risk criteria: undergoing major surgery [i.e.  intraperitoneal  intrathoracic  or orthopedic surgery]
Therapy or Surgery,Other experimental therapy.
Therapy or Surgery,Other indicated/planned concomitant surgery
Therapy or Surgery,Patient has had gastric reduction surgery.
Therapy or Surgery,Patient has had neurolytic or neurosurgical treatment for PHN.
Therapy or Surgery,Patient must have recovered from toxicity of prior therapy
Therapy or Surgery,Patient received any of the following within the specified time period prior to initiation of treatment in this study: Chemotherapy  major surgery  significant traumatic injury  or irradiation  whether conventional or investigational within 28 days
Therapy or Surgery,Patient undergoing intracranial surgery  carotid endarterectomy  or retinal surgery
Therapy or Surgery,Patients enrolled in the adjuvant setting must have received standard curative therapy  e.g.  surgery  radiation
Therapy or Surgery,Patients may have received prior surgery
Therapy or Surgery,Patients receiving any articular procedures  such as transplants  to the study knee.
Therapy or Surgery,Patients should have recovered from prior surgery or radiation therapy
Therapy or Surgery,Patients undergoing liver resection other than left lateral hepatic sectionectomy.
Therapy or Surgery,Patients who can tolerate a hemodialysis session lasting up to 9 hours.
Therapy or Surgery,Patients who have other cardiac surgeries or procedures planned but not yet performed during the duration of the study
Therapy or Surgery,Patients who have undergone surgery for the treatment of PD 
Therapy or Surgery,Patients with previous gastrointestinal surgery other than appendectomy or cholecystectomy.
Therapy or Surgery,Patients within 6 months of a coronary intervention  including PCI or CABG.
Therapy or Surgery,Percutaneous coronary intervention or cardiac surgery within 90 days of study start
Therapy or Surgery,Planned surgical procedure that can impact the conduct of the study
Therapy or Surgery,predicted difficult intubation
Therapy or Surgery,Pre-treatment with devices other than balloon angioplasty  although direct stenting is allowed
Therapy or Surgery,Previous laser therapy
Therapy or Surgery,previous percutaneous coronary intervention (PCI)  or
Therapy or Surgery,Prior bariatric surgery
Therapy or Surgery,prior CABG
Therapy or Surgery,PRIOR CONCURRENT THERAPY: Biologic therapy
Therapy or Surgery,PRIOR CONCURRENT THERAPY: See Disease Characteristics
Therapy or Surgery,Prior cranial manipulative treatment/craniosacral therapy
Therapy or Surgery,Prior to aortic root surgery
Therapy or Surgery,Prior Treatment: Excluded within 20 days prior to study entry:
Therapy or Surgery,Prior Treatment: Excluded within 30 days prior to study entry:
Therapy or Surgery,receiving physical or occupational therapies for shoulder pain
Therapy or Surgery,Recent intraocular surgery
Therapy or Surgery,requires salvage intervention as defined by the ACC/AHA guidelines as being ongoing cardiopulmonary resuscitation on the way to the operating room
Therapy or Surgery,scheduled for non-emergent abdominal hysterectomy (with or without salpingo-oophorectomy) or myomectomy under general anesthesia
Therapy or Surgery,Six weeks since major surgery (three weeks since minor surgery)
Therapy or Surgery,Subject has had (coronary artery bypass graft) CABG or vascular surgery within 30 days PRIOR TO index procedure (percutaneous coronary intervention is permissible provided cardiac enzymes are normal within 24 hours of index procedure)  OR has planned CABG
Therapy or Surgery,Subject has undergone prior stenting of the ipsilateral carotid artery.
Therapy or Surgery,Subject meets one or more of the high surgical risk criteria .
Therapy or Surgery,Subject must have adequate anticoagulant therapy
Therapy or Surgery,Subjects must have fully recovered from the effects of any prior surgery  chemotherapy  or radiation therapy
Therapy or Surgery,Subjects undergoing spine surgery in the prone position.
Therapy or Surgery,Such patients will receive any appropriate treatment prior to surgery
Therapy or Surgery,Surgery Not specified
Therapy or Surgery,Systemic treatment with glucocorticoids within the 12 months prior to study entry
Therapy or Surgery,Transfusions.
Therapy or Surgery,undergoing emergent/urgent surgery
Therapy or Surgery,undergoing major vascular surgery  .  vascular surgery except arteriovenous shunt  vein stripping procedures  and carotid endarterectomies)
Address,Houston  Texas
Address,Orinda  California
Address,Participants must live within easy commuting distance of Duke Medical Center  Durham  North Carolina
Address,Must live in the United States
Address,Must live in selected communities in eastern Massachusetts
Address,Foreign (non-U.S.) residence
Address,Must live within 50 miles or one hour of the study site and have reliable transportation to the site.
Address,Lives more than 100 miles from alcohol treatment facility.
Address,Homeless or unstable residence.
Address,Lives within 50 miles of the study site.
Address,Lives within 50 miles of the study site  has a stable living situation  and a reliable source of collateral reporting.
Address,Residence in a specific domicile  shelter  or prison cell block within 6 months of a known outbreak of MDR TB.
Address,Living in the geographic area surrounding Kings County Hospital in Brooklyn  New York
Address,Is a resident of the Temple-Belton  Texas area.
Address,INCLUSION CRITERIA: Patients must live in the Metropolitan Washington Area.
Address,Live within adequate commuting distance to the treatment center.
Address,Other: Must reside within 60 km (37.5 miles) of a treatment site
Address,Residence outside of the St
Address,Are a resident of the United States of America.
Address,Residence making follow-up unlikely (eg lives outside U.S.)
Address,resides within 30 miles of Duke University
Address,They reside in the United States and will be available for at least six months of follow up.
Address,Patients living in USA  Puerto Rico  Australia  Brazil  Singapore  and Thailand can be at least 12 years old (need consent of parent or guardian if under 18).
Address,Mary's Hospital  Marianhill  South Africa
Address,polyclinics in Chitungwiza District  Zimbabwe.
Address,Reside within 15 km of Mulago Hospital  the study site.
Address,Live in a commutable distance to the University of Pennsylvania and agree to followup visits.
Address,Lived within a 9-county area surrounding the city of Cincinnati
Address,reside in the Metropolitan Washington  D.C
Address,History of varicella or long-term (greater than or equal to 30 years) residence in the continental USA.
Address,Must be a resident of the Washington DC area.
Address,New York Metro Area resident
Address,Resident of the New York Metro Area
Address,Local residence
Address,Live in the following counties at the time of diagnosis: Churchill  Lyon  Mineral  Storey  Douglas  Carson City  Nevada  and Kings County  California
Address,Live in Ottawa County  Oklahoma
Address,residence in one of the study communities
Address,History of Varicella or long-term resident (greater than or equal to 30 years) in the continental United States.
Address,Exclusion: patients living outside the greater Boston area
Address,Residence within 40 miles of Wills Eye Hospital in Philadelphia  PA
Address,Young population Less than 30 Resident of Kaohsiung metropolitan  Taiwan
Address,Planning to live in the greater New Brunswick  NJ  area for at least 3 years
Address,Live within a one-hour drive of the study site
Address,Residence within 20 km of Kampala city
Address,Resident of Zomba or Blantyre Districts  Malawi
Address,Live in Kisumu District  Kenya
Address,new york city local address
Address,Maximum age 18 years In France and the United Kingdom
Address,Lives in the Kansas City area
Address,reside in targeted counties
Address,Must live in the Northeast Ohio area.
Address,Planning to live in the San Francisco Bay Area in the year following study entry
Address,Smoker lives in the household
Address,Plans to live in the San Francisco Bay Area for the next 12 months
Address,Lives in a nursing home
Address,Single live intrauterine fetus in cephalic presentation
Address,Family lives in the San Jose area
Address,INCLUSION CRITERIA: Patients who self-identify as Hispanic and currently live in the United States.
Address,Live in the USA or Canada.
Address,Place of Residence: Child and participating parents must live in a rural county and within the same house.
Address,plan to live in the area for 9 months  report upset with CR function dependence or behavioral occurrences.
Address,Plans to live in area for 8 months
Address,plan to live in the area for 6 months  and
Address,Participants must live in San Diego and meet all of the following inclusion criteria: Has VA primary care provider for heart failure care
Address,live in a private home
Address,Patients who at admission did not live in the Funen County.
Capacity,Mental incapacity  unwillingness or language barrier precluding adequate understanding or cooperation
Capacity,Confusion or other factors that would impair ability to assess symptoms
Capacity,Unable to sustain a breath-hold for 25 seconds
Capacity,Unable to remain in supine position for at least 60 minutes
Capacity,Able to understand a written informed consent and comply with the study protocol
Capacity,unable to complete neuropsychological testing
Capacity,Subjects must be able to show efficient use with a jet nebulizer
Capacity,Subjects unable to follow up for study visits
Capacity,Subject is willing and able to complete required follow-up
Capacity,Must be able to complete the micturition diary
Capacity,Availability for follow-up during the study.
Capacity,Patient capable of understanding(including) the advantages and the risks of the try
Capacity,Patients who are unable to undergo radical hysterectomy for complication of excessive obesity  liver cirrhosis  or bleeding tendency
Capacity,Ambulatory and able to use a toilet independently and without difficulty.
Capacity,You must be able to swallow the LY317615 tablets
Capacity,Ability to visit the doctor's office for scheduled visits
Capacity,You are a woman of childbearing age and unwilling or unable to use effective contraceptive.
Capacity,Are capable and willing to do specified study procedures
Capacity,Patients must be able to swallow capsules
Capacity,Able to visit the doctor's office at least every 14 days during the actual treatment
Capacity,Ambulatory and capable of self-care(eg  up and about greater than 50% of waking hours)
Capacity,Must be able to come in for follow-up visits for the duration of the study.
Capacity,able to visit the doctor's office every 28 days for at least 6 months
Capacity,Subjects who were available for the duration of the study (from enrollment to study completion).
Capacity,Ability to complete the follow-up period of 84 days
Capacity,who were perceived to be unavailable or difficult to contact for evaluation or study visits during the study period
Capacity,Ability of the participant or parent/guardian to understand and comply with the requirements of the protocol
Capacity,who are perceived to be unavailable or difficult to contact for evaluation or study visits during the study period
Capacity,Ability to complete follow-up period of 188 days as required by the protocol
Capacity,Ability to complete the follow-up period of 90 days (single-dose groups) or 120 days (two-dose group) as required by the protocol
Capacity,Persons being able to participate in the trial for 1 month from the inoculation of the trial vaccine to the completion of the trial.
Capacity,Persons being able to be contacted (by phone  hospital visit or house visit) by the trial staff at the time of testing after 28 days from the inoculation of the trial vaccine.
Capacity,Persons judged to be impossible or difficult to be contacted for requesting hospital visits to carry out clinical evaluation and tests during the trial term.
Capacity,Unable to follow study procedures  illiteracy  or poor comprehension of the language used in the psychometric tests
Capacity,Able to perform activities of daily living without considerable assistance
Capacity,Available for follow-up for up to 5 years
Capacity,Subjects lacks the capacity to provide informed consent
Capacity,the subject is able to return for frequent follow-up care
Capacity,subjects unable or unwilling to comply with study procedures or illiterate
Capacity,Not able to adhere to the protocol.
Capacity,Candidate will not be available for the next 18 weeks (2 weeks run-in  12 weeks study  4 weeks follow-up)
Capacity,Able to be regularly followed up.
Capacity,Patient unable to be regularly followed-up.
Capacity,Subjects who are able to use a Diskus inhaler
Capacity,Subjects or their parent/ guardian who are able to understand and complete a DRC
Capacity,Able to follow 2-step commands
Capacity,Able to walk without assistive devices
Compliance,Subjects must be available for follow-up visits to comply with the requirements of the protocol.
Compliance,Inability to comply with the study protocol
Compliance,History of noncompliance with prior medical care
Compliance,Willing to comply with all study requirements
Compliance,Be able to comply with the requirements of the entire study
Compliance,Able to comply with study procedures
Compliance,Subjects unlikely to comply with study procedures
Compliance,Concerns for subject's compliance with the protocol procedures
Compliance,Concurrent or history of psychiatric disease that would interfere with ability to comply with study protocol or give informed consent
Compliance,Subjects unlikely to comply with protocol
Compliance,Able to comply with study procedures.
Compliance,Willing and able to comply with all study requirements
Compliance,Able to understand and comply with planned study procedures
Compliance,Have demonstrated compliance with the study medication and treatment visits
Compliance,In addition  patients non-compliant with study medication during 2 ?€??? 4 week study periods
Compliance,Must comply with all study procedures and be literate.
Compliance,Understand and sign informed consent document  able to communicate with the investigator  and understand and comply with the requirements of the study.
Compliance,Patients unwilling to  or unable to  comply with the protocol
Compliance,History of non-compliance to medical regimens or patients who are considered potentially unreliable and/or not cooperative
Compliance,Subjects unlikely to comply with the requirements of the protocol
Compliance,Able to comply with study procedures
Compliance,Willing and able to comply with all study requirements
Compliance,Be able to give informed consent and comply with study procedures
Compliance,Ability to understand and comply with planned study procedures
Compliance,Any other clinical condition or prior therapy that  in the opinion of the clinic physician  would make the subject unsuitable for the study or unable to comply with the dosing requirements
Compliance,Able to understand and comply with study requirements
Compliance,Patient compliance doubtful.
Compliance,Subjects must be willing and able to comply with the requirements of the protocol.
Compliance,Patient able to comply with the protocol
Compliance,Willing to comply with all study-related procedures
Compliance,Inability to comply with follow-up visits
Compliance,Able to comply with study procedures and follow-up examinations
Compliance,Able to comply with the protocol
Compliance,Unlikely to comply with protocol.
Compliance,Subjects with high probability for compliance and completion of the study
Compliance,Subject will comply with protocol  in the opinion of the investigator.
Compliance,Persistent non compliance with taking medication
Compliance,Subject can comply with the protocol requirements
Compliance,Inability for treatment compliance.
Compliance,Suspicion that patient compliance will be poor
Compliance,Expect to comply with protocol procedures and schedule
Compliance,Perceived inability to comply with the study protocol
Compliance,Inability to comply with study requirements.
Compliance,History of poor compliance (Missing two or more clinic appointments in the past year).
Compliance,Subject must be willing to comply with study-mandated evaluations
Compliance,Inability to comply to the protocol
Compliance,Able to understand and comply with planned study procedures.
Compliance,History of non-compliance with other therapies
Compliance,A participant whom the investigator believes can and will comply with the requirements of the protocol.
Compliance,Ability to comply with all study requirements
Compliance,Good compliance
Compliance,Expected bad compliance
Compliance,failure to comply with study CLIC477D2303
Compliance,Compliance with taking HU treatment of at least 70 % for 6 months prior to study entry
Compliance,Be likely to comply with the study protocol
Compliance,compliance (pt not taking at least 85% of two week placebo were excluded)
Compliance,Subjects who in the investigator's opinion are unlikely to complete the 48 week study period or unlikely to comply with the dosing schedule and protocol evaluations.
Compliance,Compliance by the patient seems guaranteed  and the patient seems to be able to understand and complete the patient diary.
Compliance,Suspicion of abuse or non-compliance
Compliance,Ensured compliance
Compliance,Participant is likely to comply with the study treatment during the study period
Compliance,would limit compliance with study requirements
Compliance,Probability of poor compliance and termination of the study
Compliance,Be willing to comply with study requirements if they meet study eligibility criteria.
Compliance,Compliance by the patient seems guaranteed  and patient seems to be able to understand and complete the patient diary.
Compliance,Poor compliance with the visit schedule or medication intake in the previous brivaracetam trial
Compliance,Parents of study participants must agree to comply in good faith with the conditions of the study  including attending all of the required baseline and follow-up assessments.
Compliance,Non-pregnant females of childbearing potential must comply with contraceptive restrictions.
Compliance,Able to provide written informed consent and comply with study protocol
Compliance,Non-compliance
Compliance,Are able to comply with study procedures and visits
Compliance,Expectation of protocol compliance
Compliance,Patients with poor compliance
Compliance,Expected non-compliance with follow-up or study treatment
Compliance,Inability to comply with study requirements.
Compliance,Noncompliance with current medical regimen
Compliance,Expect to comply with protocol procedures and schedule
Compliance,Patients unable to comply with the requirements for the trial.
Compliance,Foreseen difficulties with study compliance  especially the long-term follow-up
Compliance,Unable to comply with the protocol.
Compliance,Non compliance
Compliance,Poor compliance to treatment and follow up
Compliance,Patients who cannot comply with the study requirements
Compliance,compliance with daily questionnaire
Compliance,Be able to comply with follow up over two years.
Compliance,able to comply with study procedures and protocol
Compliance,Must understand the requirements of the study and agree to comply with the study protocol.
Compliance,There is a risk of non-compliance with study procedures
Compliance,Problem of compliance
Compliance,Expected to comply with protocol
Compliance,expectation of protocol compliance
Device,Mechanical assist device
Device,intrauterine device (IUD)  oral contraceptives  Depo-Provera
Device,Has intrauterine device (IUD) or subdermal contraceptive implant 
Device,(3) an aneurysm clip in their brain
Device,Presence of pacemaker or ICD
Device,Patients with pacemaker
Device,Catheter likely needed for 2 weeks or less
Device,Patient with an implanted pacemaker or defibrillator
Device,Have other implantable devices such as pacemakers
Device,Implantable cardioverter defibrillator
Device,Subject is implanted with intracranial electrodes.
Device,Subject is under constant medical supervision while implanted with the intracranial electrodes.
Device,Subject is implanted with a medical device that might interfere with the eRNS
Device,intrauterine progesterone contraceptive system
Device,patient requires the use of invasive ventilatory support
Device,patient requires the use of noninvasive ventilatory support while awake and in an upright position
Device,Have a mechanical tricuspid prosthesis
Device,Must receive a commercially available Guidant CRT-P or CRT-D device
Device,A respirator with a device for delivery of gaseous NO to the inspiration gas and equipped with analysis tools for lung mechanics
Device,Cervical cap
Device,8 weeks for oral preparations or progestogen containing intrauterine device (IUD).
Device,Comprehension of PCA and virtual reality device
Device,Has cardiac pacemaker or other electromedical implant
Device,Devices incompatible to MR studies (eg pacemakers  ear implants  etc.)
Device,On Ventilator
Device,intra-uterine device
Device,barrier contraceptive with spermicide
Device,Have a tricuspid prosthesis
Device,Subjects with an existing ICD or CRT device
Device,Patient has received a drug eluting stent within the last 1 year.
Device,Presence of cardiac implants (ie implantable defibrillators)
Device,Presence of previously placed intravascular stent or intravascular graft in the ipsilateral distribution
Device,second or third degree heart block without a pacemaker
Device,No cochlear implant
Device,Permanent pacemaker 
Device,Pre-existing endocardial pacing leads 
Device,Patient has an epicardial ventricular lead system.
Device,Implanted ventricular pacing device
Device,concomitant valve surgery
Device,cardiac pacemaker
Device,Subjects who are able to use a Diskus inhaler
Device,Ureteral stent
Device,Nephrostomy tube
Device,Required pre-operative intra-aortic balloon pump (IABP)
Device,intrauterine device (IUD)
Device,Placement of a permanent central venous line
Device,Currently using a pacemaker
Device,Has an implantable cardioverter defibrillator
Diet,Have no regular care provider present at meals.
Diet,Dietary calcium-to-protein ratio (in mg:g  as assessed by 7-day food diary) does not exceed 13
Diet,Nutritional support (for children with wasting syndrome and/or malnutritional) including hyperalimentation (TPN) of dietary supplements.
Diet,Unable to tolerate the standard diet required for the study.
Diet,Diet will be lactose free  maximum 7 g fat/day with unlimited calorie intake
Diet,EXCLUSION CRITERIA: Subject non-compliance with restricted diet.
Diet,Patient on a regular diet without difficulties.
Diet,Low carbohydrate diet (less than 150 g/day) for 3 days preceding the OGTT
Diet,patients following a low sodium diet
Diet,Ability to eat solid food three meals per day
Diet,Diet
Diet,Usual and customary diet maintained throughout study  eg  medium-chain triglyceride oil
Diet,Must maintain low calcium diet (less than 800 mg calcium daily)
Diet,Gastrointestinal: No requirement for special diet or additives
Diet,No diet that would preclude taking study medications
Diet,Grapefruit juice
Diet,Already on unusually restrictive diet
Diet,Have changes in diet or physical activity that might explain changes in body fat.
Diet,Willing to adhere to dietary restrictions as required during the study.
Diet,Are dieting or doing heavy exercising.
Diet,No concurrent grapefruit juice
Diet,No concurrent grapefruit juice or grapefruit
Diet,No concurrent diet high in soy products
Diet,Other: No concurrent grapefruit or grapefruit juice
Diet,Use of herbs  high-dose vitamins  or non-traditional diets
Diet,Grapefruit juice
Diet,No adherence to vegan diet or other special dietary requirements that would preclude study participation
Diet,No concurrent grapefruit juice
Diet,Omnivorous diet
Diet,Follows the ketogenic diet.
Diet,At least 1 week since prior grapefruit juice
Diet,Able to follow dietary restrictions associated with the protocol.
Diet,Co-morbidity requiring a specific diet
Diet,Medication which contraindicates consuming a high-fiber diet
Diet,regularly eats 3 meals/day
Diet,No concurrent grapefruit juice during the first month of study participation
Diet,No concurrent grapefruit  grapefruit juice  or grapefruit-containing food or vitamins
Diet,Currently following a vegetarian diet
Diet,Dietary soy allowed
Diet,No concurrent grapefruit juice
Diet,Follow a vegan diet
Diet,No concurrent ingestion of high-fat meals
Diet,Normal  balanced diet (20-40% calories from fat)
Diet,Current dietary pattern includes suboptimal total fat  saturated fat and vegetable and fruit consumption
Diet,Dietary patterns meet current recommendations for saturated fat and vegetable and fruit consumption
Diet,Willingness to maintain current activity level and diet
Diet,Limited habitual intake of dairy products according to dietary questionnaire.
Diet,Active dieting
Diet,Dietary restrictions such as bread  dairy  peanut  aspartame  or meat products used in the study
Diet,consuming special diets
Diet,Currently following a vegetarian diet
Diet,medically prescribed or slimming diet
Diet,Prior use of the Atkins diet for more than 1 week
Diet,Prior use of the Atkins diet for over 1 week
Diet,Dietary intake of vitamin K below 120 mcg
Diet,Usual dietary intake of phylloquinone greater than 120 ??g/d
Diet,Usual dietary calcium intake greater than 1500 mg/d
Diet,Usual dietary vitamin D intake greater than 1500 IU
Diet,Currently following a vegetarian diet
Exercise,Exercise less than 20 min/day two days a week
Exercise,The subjects must be relatively sedentary  not currently engaged in strength-training exercises.
Exercise,Amount of physical activity exceeds 120 minutes of moderate exercise per week
Exercise,Moderate exercise examples: brisk walking  golfing  gardening  housework  house painting
Exercise,Current participation in a structured aerobic exercise program
Exercise,Patients for whom exercise is contraindicated or whose physicians believe that exercise is contraindicated.
Exercise,Men should exercise appropriate contraceptive measures while participating on the study.
Exercise,Have evidence of reduced exercise tolerance lasting longer than one week on either the St
Exercise,Have no exercise intolerance
Exercise,No physical handicap that would prevent resistance or aerobic exercise
Exercise,No concurrent regular exercise of 3 or more hours a week
Exercise,Medical conditions for which changes in diet and exercise levels would be contraindicated
Exercise,Cannot avoid strenuous exercise or constant activity for the study period.
Exercise,normal physical activity
Exercise,subjects who exercise vigorously
Exercise,No exercise intolerance
Exercise,History of excessive exercise (greater than 10 hours a week).
Exercise,Significant exercise-restricting disease
Exercise,Participation in an exercise program or strength training within the previous 4 weeks
Exercise,Are dieting or doing heavy exercising.
Exercise,Successful completion of a food and exercise diary over a 5-day period
Exercise,Caffeine  alcohol or strenuous exercise within 24 h before each test period.
Exercise,Major (greater than 3 hours/week) athletic/physical exercise activities.
Exercise,Failure to complete the two-week run-in for dietary intake and exercise.
Exercise,Complex ventricular arrhythmia at rest or with exercise (eg  ventricular tachycardia).
Exercise,They may continue with any ongoing exercise program
Exercise,Perform bicycle exercise test
Exercise,No exercise intolerance
Exercise,Taken exercise class for back pain within past year
Exercise,Individuals unable to exercise independently
Exercise,Health status that prohibits patient from performing graded exercise test
Exercise,Structured exercise more than once per week for 20 minutes or longer during the 3 months prior to study entry
Exercise,Any condition (other than CHF) that could limit exercise
Exercise,Willing to refrain from exercise for 24 hours prior to study entry
Exercise,No contraindications for exercising maximally
Exercise,Have exercise-limited non-cardiac chest discomfort
Exercise,less than 150 minutes regular exercise per week
Exercise,The patient already engages in more than one hour of weekly exercise.
Exercise,Unable to exercise safely
Exercise,Cannot engage in moderate intensity exercise (eg  walking)
Exercise,No contraindication to exercise as determined by a fitness test
Exercise,Physically capable of exercise
Exercise,Able to tolerate a moderate intensity exercise program
Exercise,Able to participate in exercise classes that meet 3 times per week for a minimum of 6 months.
Exercise,Physical challenges such as deformities that would impair ability to perform physical activities
Exercise,Currently exercising for more than 30 minutes  3 times per week
Exercise,Dyspnoea on exertion and a reduced exercise capacity
Exercise,Patients with handicaps for exercising
Exercise,Currently exercising less than 3 times per week
Exercise,Baseline exercise of more than 20 minutes two times per week
Exercise,regular exercise ( participating in 2 or more structured exercise sessions weekly for more than or equal to 6 months prior to enrolment).
Exercise,not currently exercising 120 min/wk or more
Exercise,Concurrent major health problems or disabilities that would limit participation in an exercise program.
Exercise,Not currently participating in 20 minutes or more of physical activity 3 times a week
Gender,Female gender only
Gender,Male sex
Gender,Participants must be female gender.
Gender,Female gender-to evaluate effects in the target population for clinical trials.
Gender,Male gender
Gender,Female sex
Gender,Male adolescents
Gender,Female adolescents
Gender,Male or female gender
Gender,Female gender
Gender,For all subjects female gender
Gender,Males and females
Gender,Female
Gender,Genders Eligible for Study: Female
Gender,Are female.
Gender,Sex distribution: Male and female.
Gender,Male and female subjects.
Gender,Male and female patients will be accepted.
Gender,Sex: Female or male
Gender,Healthy male volunteers
Gender,Genders Eligible for Study: Male
Gender,Genders Eligible for Study: Female
Gender,male/female.
Gender,Male and females
Gender,Subjects may be male or female
Gender,Gender: Patients may be male or female
Gender,male or female  in- or outpatients
Gender,Male or female subjects
Gender,1) Male or female of any race or ethnicity
Gender,Male patient
Gender,Genders Eligible for Study: Male
Gender,Sex Male or female
Gender,Genders Eligible for Study: Female
Gender,Genders Eligible for Study: Male
Gender,Female gender.
Gender,May be male or female
Gender,Genders Eligible for Study: Female
Gender,Sex Female
Gender,Healthy males or females.
Gender,1.Male or female patients.
Gender,Healthy male or female newborn
Gender,Healthy male volunteers
Gender,Female Gender
Gender,Both male and female
Gender,Sex: Male and female
Gender,both mal and female
Receptor Status,Hormone receptor status: Not specified
Receptor Status,Hormone resistant disease required of receptor positive patients
Receptor Status,Progesterone receptor positive or negative
Receptor Status,No concurrent selective estrogen-receptor modulators
Receptor Status,Hormone receptor status: Any status
Receptor Status,Progesterone receptor positive
Receptor Status,Peptide receptor antagonists
Receptor Status,Hormone receptor status: ER/PR status known
Receptor Status,Estrogen receptor (ER) and progesterone receptor status known by immunohistochemistry
Receptor Status,Estrogen receptor negative
Receptor Status,Kit receptor tyrosine kinase by immunohistochemistry using the Dako anti-CD117 antibody
Receptor Status,ER/PR negative
Receptor Status,Hormone receptor status: Estrogen and/or progesterone receptor positive
Receptor Status,Hormone receptor status: Estrogen receptor and/or progesterone receptor positive
Receptor Status,Progesterone receptor status known
Receptor Status,Hormone receptor status: ER status known
Receptor Status,Estrogen receptor and/or progesterone receptor positive (by laboratory/institutional standard) at the time of primary diagnosis or determined during subsequent biopsy/surgery of metastases.
Receptor Status,Selective estrogen receptor modifiers
Receptor Status,Hormone receptor status: Estrogen receptor (ER) status known
Receptor Status,Progesterone status known if ER analysis is negative
Receptor Status,Selective estrogen-receptor modulators
Receptor Status,ER  PgR and HER-2 status not determined.
Receptor Status,Patient already receiving AT1 receptor blocker
Receptor Status,Peptide receptor antagonist
Receptor Status,Positive estrogen and/or progesterone receptors as >10% cells or >10fmol/mg.
Receptor Status,ER and PgR negative
Receptor Status,Hormonal receptor status not determined.
Receptor Status,Erbb2 negative and/or ER and PgR negative
Receptor Status,Hormone receptor status: Estrogen receptor- (ER) or progesterone receptor- (PR) positive or negative tumor
Receptor Status,Hormone receptor status: Estrogen receptor-negative and progesterone receptor-negative tumor
Receptor Status,Patients with hormone receptor (ER and/or PgR) positive or both unknown.
Receptor Status,Previous or current use of ACE-inhibitors or Angiotensin II-receptor blockers
Receptor Status,Estrogen receptor (ER+) positive and/or progesterone receptor (PgR+) positive or ER/PgR unknown
Receptor Status,Patients must be positive for either ER or PR or both
Receptor Status,Unknown ER and PR status
Receptor Status,ER &/or PR positive
Receptor Status,Sample must be positive for ER and/or PR
Receptor Status,Her-2 overexpression and ER and/or PgR positive
Receptor Status,All tumors must be ER-  PR- and HER-2 negative.
Receptor Status,Any receptor status.
Receptor Status,Estrogen and progesterone hormone receptor status  determined before study registration.
Receptor Status,Hormone receptor status: Any receptor status allowed
Receptor Status,T >2 cm  N0  M0  regardless of ER or PR status
Receptor Status,Hormone receptor status: Estrogen receptor (ER)-positive OR ER-negative
Special Characteristic of Patient,Minorities are actively recruited.
Special Characteristic of Patient,Be able to participate as an outpatient.
Special Characteristic of Patient,NOTE: This study is approved for prisoner participation.
Special Characteristic of Patient,Inclusion criteria for minors
Special Characteristic of Patient,The first patient must have an identical twin donor
Special Characteristic of Patient,The patient must be clinically stable enough for outpatient evaluation.
Special Characteristic of Patient,Study is NOT approved for prisoner participation.
Special Characteristic of Patient,All subjects will be outpatients.
Special Characteristic of Patient,Membership in a vulnerable population (eg pregnant woman  prisoner  etc.)
Special Characteristic of Patient,6 years of education or work history
Special Characteristic of Patient,Inpatient or outpatient.
Special Characteristic of Patient,We will also recruit from the outpatient memory clinic
Special Characteristic of Patient,9th grade students who agree to provide profile data
Special Characteristic of Patient,No UCLA students or staff
Special Characteristic of Patient,No inmates or prisoners
Special Characteristic of Patient,Able to participate as an outpatient
Special Characteristic of Patient,Student attending sixth through eighth grades
Special Characteristic of Patient,Classification in school as a special education student
Special Characteristic of Patient,Inpatient admittance to Western Psychiatric Institute and Clinic
Special Characteristic of Patient,Healthy endurance-trained subjects
Special Characteristic of Patient,Subjects must be willing to be treated in the inpatient setting for a minimum of three days
Special Characteristic of Patient,Ability to participate in an outpatient study.
Special Characteristic of Patient,Inclusion: All students who attend Cleveland and Rainier Beach high schools are eligible.
Special Characteristic of Patient,Be able to participate as an outpatient.
Special Characteristic of Patient,Eligibility for care in the military medical system.
Special Characteristic of Patient,Homosexual donors
Special Characteristic of Patient,Postgraduate students
Special Characteristic of Patient,Student in participating school
Special Characteristic of Patient,Less than 10 years of formal education
